review,isEdited,title,userName,rating,date,app_name,app_id,developerResponse
bad application bad service,False,best of bad,Majdibattal88,5,2019-06-15 15:54:01,zomato-food-delivery-dining,434613896,"{'id': 9225434, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-06-18T10:50:10Z'}"
"Fresh delicious salads, sandwiches and juice!",False,Patron,sobeozzie,5,2018-10-23 10:15:33,zomato-food-delivery-dining,434613896,
Food always late and cold,False,Always late,s.alneyadi,1,2019-03-09 18:58:53,zomato-food-delivery-dining,434613896,"{'id': 7670927, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-03-11T12:05:46Z'}"
Good and suitable,False,Very good,UV.Raj,5,2021-08-15 14:20:39,zomato-food-delivery-dining,434613896,
Need more users.,False,Cool app,Noah910,4,2017-11-06 21:51:04,zomato-food-delivery-dining,434613896,
Worst place to order,False,Worst place to order,raukit,1,2017-10-27 16:59:46,zomato-food-delivery-dining,434613896,"{'id': 1608109, 'body': 'Apologies for the inconvenience caused. Kindly share your order ID (the 8-digit number) with us so that we can look into what went wrong.\n\nThanks.', 'modified': '2017-10-28T04:00:35Z'}"
"Done my best to endure this transition (from Urban Spoon to Zomato) which now requires an account. 
No thank you.",False,Like Urban Spoon but much worse,Ed the art guy,1,2017-09-17 12:33:08,zomato-food-delivery-dining,434613896,
Restaurant said ZOMATO not giving spoons wt is this i am in out said how can eat food,False,Worst,tangellamudi,1,2021-10-03 14:06:48,zomato-food-delivery-dining,434613896,
Good night,False,Good Delivery 👍,kichu fz,5,2021-06-30 15:50:08,zomato-food-delivery-dining,434613896,
"Fulfills a great need, with awesome execution.",False,Awesome!,ananth-app,5,2021-06-01 16:24:02,zomato-food-delivery-dining,434613896,
Food is good,False,Great job 👌🏻,ammythakur,5,2020-10-21 15:13:29,zomato-food-delivery-dining,434613896,
recommended,False,very good food,wh1ter0s3,5,2020-10-16 19:29:21,zomato-food-delivery-dining,434613896,
I love this app,False,Love it,SKYR2,5,2020-10-02 14:06:30,zomato-food-delivery-dining,434613896,
Pathetic restaurants take a toll,False,Poor service,ayushchadha,1,2020-07-08 19:03:44,zomato-food-delivery-dining,434613896,
They claim their drivers speak English but they do not.,False,Terrible,Mmccann0429,1,2020-02-01 09:24:07,zomato-food-delivery-dining,434613896,
"Absolutely Horrendous service from your service agent Mr. Abisheik , I had placed and order with Gourmet Burger and accidentally forgot to change the payment option from Cash on delivery to credit card , I proceeded to place the order only to realize later that I had chosen cash by mistake . So I called the restaurant and they said it was fine and that they would bring the CC machine . I receive a call from Mr. Abisheik from Zomato later with the most rudest and aggressive tone of voice and I stop him before he continued & explain to him that I had already spoken to the restaurant and that CC payment was fine. His intention was to notify me that it was not possible . I then proceeded to tell him that I did not appreciate his time of voice and that I would file a complaint , he then told me that my voice was quote “ bothering him” !!! , really ? Is that how you train your customer service team to speak to customers ? . When the driver arrived with the CC machine I refused to pay until spoke to a supervisor, I explained what happened and asked for Mr. Abisheik to apologize before I made that payment , the supervisor then called and told me that he ( Abisheik ) had left his duty for the day supposedly. Then promised to have him call me back when he returned but until now over 12 hours later nothing has happened and frankly I do not think anything will happen as this is typical of your service , poor service which is made evident by your employees behavior . Absolutely appalling and I will be sure to share my feedback with everyone I know including the Dubai customer service body , the dubai economic department ! . 

Comment : 

The problem with outsourcing or working remotely is that people placed in customer service capacities do not receive proper training nor do they have ownership hence do not fear being reprimanded , this is very much evident in Zomato , actual case study.",False,Poor customer service from Mr. Abishiek Zamato,Barker Azzan,1,2019-10-05 11:36:52,zomato-food-delivery-dining,434613896,"{'id': 11237126, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-10-14T12:36:36Z'}"
After the update UI is bad,False,After the update UI is bad,chani8544,1,2019-08-17 14:42:12,zomato-food-delivery-dining,434613896,
Amazing app,False,Great app,vladyfedo,5,2021-06-10 20:45:26,zomato-food-delivery-dining,434613896,
I like it..,False,Excellent app,White~Cat,4,2019-07-26 09:50:44,zomato-food-delivery-dining,434613896,
Chat is not available,False,Support is not good,reach.varun,1,2019-05-11 17:31:16,zomato-food-delivery-dining,434613896,
Tried to find a good restaurant in a neighborhood w Zomato. Its not found. Guess ill use Google.,False,Ticked Urban Spoon is gone!,Dulcimer Maaz,1,2018-06-23 21:07:15,zomato-food-delivery-dining,434613896,
Bring back the original Urbanspoon app and stop trying to reinvent the wheel.,False,Garbage,tejas tj,1,2017-12-15 03:45:53,zomato-food-delivery-dining,434613896,"{'id': 2047744, 'body': 'Tejas, apologies for the inconvenience caused. Kindly write to us at feedback@zomato.com (with screenshots, if possible) and somebody from our team will reach out to you. We’d love to have you back on the app again.  \n\nThanks.', 'modified': '2017-12-16T03:32:13Z'}"
...  when all I want to do is find a restaurant?,False,Why do I need to sign in?,PollyQ,1,2017-09-01 23:02:00,zomato-food-delivery-dining,434613896,
Disappointed,False,Worst app,sarb virk,1,2021-10-28 10:46:29,zomato-food-delivery-dining,434613896,
Worst behavior of the agent with my old aged parents,False,Worst behavior of the agent with my parents,Dee ksha,1,2021-10-26 03:44:44,zomato-food-delivery-dining,434613896,
Dnt wanna give any star but the app forces u to becoz of tht ONE star.,False,2 hours Delivery time 😳,Shazetg,1,2021-09-10 10:46:28,zomato-food-delivery-dining,434613896,
Very bad food,False,They send burnt food it’s taste is too horrible,simmi022,1,2021-08-27 08:08:35,zomato-food-delivery-dining,434613896,
Worst delivery I received..the Dal fry is not delivered..packing is very bad condition,False,Food items missing,sandi11111,1,2021-08-14 17:13:27,zomato-food-delivery-dining,434613896,
Prices are way too high and not reasonable.,False,Zomato’s ratings,ratings maniac,1,2021-07-16 08:53:43,zomato-food-delivery-dining,434613896,
There is no fast resolution,False,Need to resolve the issue fast,sai dhanush.v,1,2021-06-24 14:24:15,zomato-food-delivery-dining,434613896,
Thumbs up 👍🏻👍🏻,False,Very tasty,Mahmoud El Hussein,5,2021-02-02 17:33:06,zomato-food-delivery-dining,434613896,
"Cheap third rated service u get from
The agents !!",False,Worst services,Elander👽,1,2021-04-21 14:25:02,zomato-food-delivery-dining,434613896,
Great food and I love the free popcorn!,False,Renee Orlando,Renee Orlando,5,2019-12-28 13:09:48,zomato-food-delivery-dining,434613896,
Perfect service 👌,False,Abou Hassan Balaghi,y balaghi,5,2019-09-08 12:24:38,zomato-food-delivery-dining,434613896,
Awesome service,False,Maya,Mabdo1234,5,2019-03-02 11:23:26,zomato-food-delivery-dining,434613896,
This apps just not worth it,False,Get other apps like Talabat,bu sultan 877,1,2019-02-14 19:13:11,zomato-food-delivery-dining,434613896,"{'id': 7307591, 'body': 'Hi there, apologies for the inconvenience caused. Kindly share your order ID (the 10-digit number) with us so that we can look into what went wrong and do the needful. Thanks.', 'modified': '2019-02-15T06:34:16Z'}"
These guys don’t give respect to languages and cultures.,False,"Arrogant Behavioural Company, Don’t Install it",parama.98,1,2021-10-19 16:30:03,zomato-food-delivery-dining,434613896,
Good one 👍,False,Amazing servicing ❤️,rima das,5,2021-09-21 15:14:32,zomato-food-delivery-dining,434613896,
Tasty food very nice,False,Ms nisha tejwani,nisha tejwani,5,2021-08-25 09:46:55,zomato-food-delivery-dining,434613896,
Great,False,Fantastic,Amar hasbo 1230,5,2021-05-12 16:35:44,zomato-food-delivery-dining,434613896,
Didn’t receive 3 orders of choco mocha milkshakes!!,False,In complete order,manpreethbal,1,2021-08-12 16:04:42,zomato-food-delivery-dining,434613896,
Delivery not delivering on live location,False,Delivery bad,jaanu manikanta,2,2021-06-29 17:07:27,zomato-food-delivery-dining,434613896,
Best delivery app in Lucknow,False,Love it,it engineer lko,5,2021-04-20 13:56:46,zomato-food-delivery-dining,434613896,
You guys are the best ❤️,False,❤️❤️,moutaz96,5,2020-11-30 11:28:31,zomato-food-delivery-dining,434613896,
Superb food and taste,False,Hani sabbour,hani sabbour at abu dhabi,5,2020-09-05 12:05:36,zomato-food-delivery-dining,434613896,
Needs an iPad app,False,Needs an iPad app,qqwwwertyu,3,2020-11-05 14:37:15,zomato-food-delivery-dining,434613896,
Very low quality of garlic bread  cold and taste le,False,Very low quality of garlic bread  cold and taste less,Ashu dua,1,2020-10-03 16:22:34,zomato-food-delivery-dining,434613896,
bcd evbr.     rve r yum morning i was thethe you a great timetime morning morning i is,False,jgftrfvdtfs,f f f r. r r,5,2019-11-17 19:21:39,zomato-food-delivery-dining,434613896,
All ok and pretty satisfied.,False,Kartik 6973,kartik 6973,4,2020-07-10 15:26:44,zomato-food-delivery-dining,434613896,
Really I love Zomato,False,I love,prince rony,5,2019-06-25 04:32:30,zomato-food-delivery-dining,434613896,
Pathetic,False,They never refund your money,ankitabhishek,1,2019-11-03 09:06:51,zomato-food-delivery-dining,434613896,
Very bad experience with customer service,False,Sarvam,zamba1991,1,2019-08-23 18:55:12,zomato-food-delivery-dining,434613896,
Lone star is because of your hypocrisy,False,Lone star is because of your hypocrisy,Sevantmac,1,2019-07-31 21:41:32,zomato-food-delivery-dining,434613896,
Oil leaks in packaging by restaurant,False,Fast delivery,Ashu9876,4,2019-06-05 07:54:46,zomato-food-delivery-dining,434613896,
The app experience is perfect!! Thanks Zomato,False,Ali Nasrullah,ali.n.k,4,2019-03-03 08:55:18,zomato-food-delivery-dining,434613896,
Doesn’t work,False,Stupid,Cpt tuvtuv dhdh,1,2018-02-02 18:18:55,zomato-food-delivery-dining,434613896,"{'id': 2483537, 'body': 'Apologies for the inconvenience caused. Kindly write to us at feedback@zomato.com (with screenshots, if possible) and somebody from our team will reach out to you. We’d love to have you back on the app again.  \n\nThanks.', 'modified': '2018-02-03T03:41:15Z'}"
"Customer support people are very bad service.
Shreya Singh",False,Not much help,monater345,1,2021-11-03 07:42:27,zomato-food-delivery-dining,434613896,
Good job,False,Good delivery,xccydktsldly,5,2021-08-31 08:27:17,zomato-food-delivery-dining,434613896,
Very Nice Service,False,Rajvic,Rajvic_09,5,2020-11-04 15:51:49,zomato-food-delivery-dining,434613896,
Lot of Coffee had fallen inside outer box . Level of coffee was 4 inches lower! It is a loss for me,False,Rainy day,Coffee♥️,1,2021-07-16 18:30:54,zomato-food-delivery-dining,434613896,
Worst food delivery timing. You guys never delivery within 15 to 30mins,False,Worst food delivery timing,you dont deserve 4 star rating,1,2021-05-25 12:43:26,zomato-food-delivery-dining,434613896,
"Don’t use this app
Worst experience",False,Worst,cccccrfzwXdynicrdf,1,2021-04-03 18:58:11,zomato-food-delivery-dining,434613896,
Greatest thing to be invented,False,A M A Z I N G,1036744578985kifkid,5,2020-01-24 15:41:06,zomato-food-delivery-dining,434613896,
Very helpful,False,Awesome,vassist,4,2020-06-13 05:47:24,zomato-food-delivery-dining,434613896,
Great Restaurant,False,Best Value for Seafood,Great value and taste,5,2020-01-03 14:56:53,zomato-food-delivery-dining,434613896,
"I have ordered chicken fried rice and received uzhunnu vada & puffs, very much disappointing",False,Order,Wilson EV,1,2021-09-18 10:20:03,zomato-food-delivery-dining,434613896,
not getting interesting offers,False,offers,sam5699,1,2021-05-30 18:43:24,zomato-food-delivery-dining,434613896,
Make your prices LOW,False,Too costly,्,1,2021-04-13 13:26:33,zomato-food-delivery-dining,434613896,
Double like,False,Great app experience pretty straightforward,hishamchik,1,2021-04-10 16:40:55,zomato-food-delivery-dining,434613896,
No assistance for wrong deliveries,False,No customer support,ERROR474,2,2021-03-07 06:03:06,zomato-food-delivery-dining,434613896,
Good service,False,Smita Sinha,Naresh NS,5,2019-08-06 08:53:54,zomato-food-delivery-dining,434613896,
See title,False,Does not have all the urban spoon restaurants for reservations,missingrest,1,2019-10-08 21:50:17,zomato-food-delivery-dining,434613896,
Zomato not care about their customer,False,Bad services,paraspecial,1,2019-09-08 20:46:24,zomato-food-delivery-dining,434613896,"{'id': 10608315, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-09-10T09:45:06Z'}"
Perfect shawarma i love itt!!!,False,Shawarma chicken,joellej7,5,2019-04-15 11:44:25,zomato-food-delivery-dining,434613896,
very good offers and delivery time is very good,False,awesome,bishalzz,5,2019-03-25 15:09:30,zomato-food-delivery-dining,434613896,
"Great , keep going😊",False,👍👍👍👍👍👍👍👍👍,Parikh Ilen,5,2019-03-21 06:48:54,zomato-food-delivery-dining,434613896,
