rating,isEdited,title,date,review,userName,app_name,app_id,developerResponse
1,False,Horrible customer service. Money stolen.,2020-07-07 23:30:56,"Had my account hacked and food ordered/delivered from my account. However you cant directly contact customer service via chat or phone and the back and forth emails resulted in poor attitudes and no help. 

The webpage said free delivery on my order, then they charged a delivery fee. When I emailed customer service, they just gave me a current promotion code on their website for a future order. How sleazy is that? Instead of remediating the issue, they give me a public promo code for a future order?

They have fancier/nicer restaurants to choose from. But when i made a $60 order, there was close to $20 worth of fees! 

Security is poor, so your credit card info and personal data is highly likely to be leaked, yet they won’t tell you or do anything about it.

Don’t risk it! Don’t use Caviar!",Kkrushor,caviar-order-food-delivery,931355786,
1,False,Terrible,2020-06-15 01:32:52,"Absolutely horrible experience. They tease you to download their app with the promise of $5 off your first order through the app. Then they make it incredibly difficult to set up an account. Then when you go to check out they say you can’t use the promo code unless you have an android or iOS phone, which I do. 

To top it off they told my family and I the pick up time would be 8:13 pm. It’s currently 8:43 and we still don’t have our order. 

Of course you can’t reach them. Don’t waste your time with them.",dennyangie,caviar-order-food-delivery,931355786,
1,False,Coupon code does not work,2020-05-27 22:04:26,I got a postcard in the mail with a $10 off promo for new customers.  No way to use the code and we got charged the full amount. Buyer beware!,Jasmine Girl64,caviar-order-food-delivery,931355786,
4,False,"Since the door dash person, it’s piss poor",2020-04-12 18:23:36,There’s been little to no customer support. There’s miscommunication for drivers where they report things delivered that we’re not.  Do not use.,theklr88,caviar-order-food-delivery,931355786,
1,False,Deceptive advertising,2020-04-09 02:30:32,I didn’t even bother placing an order thanks to DECEPTIVE ADVERTISING for “free delivery for the first month with no coupon needed. What a joke! I was charged the delivery fee and every other fee on the planet on my FIRST ORDER and couldn’t even find a valid promo code for a first time customer online...Pass.,Msmugler,caviar-order-food-delivery,931355786,
2,False,Delivery ETAs are wildly ambitious,2020-02-18 01:45:07,"Don’t know what’s happened but the delivery times are suddenly 50-100% out almost every time I use the app these days. Never used to be a problem but I’m pretty much done with it now.

If you’re in NYC use something else",JamesLacey,caviar-order-food-delivery,931355786,
1,False,Fraudulent charges by caviar $278.52 to the purchase I didn’t do. My Caviar was hacked,2020-02-20 06:14:27,"Some have hacked my Caviar account 2/18/2020 in New York and  I’m in San Francisco, California!! 
Chatted yesterday night with help on Caviar, told me they would return my funds back to my credit card, Tonight I saw new charges on my credit card again! 
On a APP I’m not even able to cancel my credit card info, neither can’t change my profile name, my phone number, which were compromised by the hacker, “Sultan”
Horrible customer service and product!! 
Asked me to cancel my account and to create new account. Weren’t even able to fix the problem.",MayaSapota,caviar-order-food-delivery,931355786,
5,False,GGG132,2019-11-20 06:30:47,G1S2G31988!,gsg624,caviar-order-food-delivery,931355786,
1,False,Horrible Customer Service,2020-02-10 23:52:33,"They accused me of sharing my referral code through paid marketing sites which is a complete lie. I told them that it’s not true & I’ve only shared it on my personal social media page and they still accused me of doing it, refusing to reactivate my account. I had been a customer of theirs for a couple years, but after this horrible service, I’ll never use them again.",Hangry Shannon,caviar-order-food-delivery,931355786,
1,False,Worst app ever-too many bugs,2020-01-19 21:52:08,"I was offered a discount code from caviar & opted to download the app $ use it for a pickup food order. It would not even suggest the restaurant that I attempted to order from bc it wasn’t “in my area”. In an effort to locate the restaurant in the app, I changed my address to an address near restaurant so that I could order pickup. After completing my order, I checked out, paid & the checkout screen just kept refreshing saying that I needed to pay. I paid 2-3 times without ever receiving a confirmation. I will never use this app again & wouldn't recommend it. Save yourself some frustration & trouble & just order by phone or use another more reliable app.",Hilary Be,caviar-order-food-delivery,931355786,
1,False,Unreliable,2020-01-13 01:48:31,"Twice in a row, the delivery estimate went from 45-60 min to 120-180min. In both cases the delivery time kept stretching till I ultimately got frustrated and cancelled. They need to have more reliable drivers and algos to monitor.",Mickey101201,caviar-order-food-delivery,931355786,
1,False,DO NOT USE THIS SERVICE EVER. They will steal your $$$!,2019-12-26 17:32:51,"I ordered food through a restaurant and was forced to use Caviar. Once my food was “ready,” I received an email confirming it was ready and picked up by the driver. Then, I received another email saying something went wrong and the food would be picked up soon. Then 15 minutes later, I received an email and text saying my food was on the way and to call a (415) area code phone number. When I tried to call that number to contact the courier, the phone number was invalid. Then, I received a text that my courier arrived. No one was outside; no one called me. Then, I received a call saying “Apologies for the delay. It's the final stretch. Jacob is en route with your food now.” Even though my food should have already arrived? Still received no call, no one was outside, nor did anyone leave my food. Two weeks later I have not received an email or call from customer service, which I emailed 4 times. Also, this service has no phone number to contact customer support. The 24 hour customer support is a facade and lie. $45 later in service charges  and included tip, I have yet to be reimbursed. I will be seeking legal action due to the manifest fraud of this company. DO NOT USE. It’s not worth the headache.",mjessmart,caviar-order-food-delivery,931355786,"{'id': 12824755, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-01-09T17:04:11Z'}"
1,False,Do not use,2019-12-19 00:12:19,They billed me for $28.31 ($10 taken off because of lousy service). My invoice said $28.31. They then reneged and charged my card $38.31. They keep offering me store credit but you cannot invoice and charge different amounts. It is $10 and the customer service reps keep dropping the email thread. Lousy. Company. Don’t believe this one online reviewer - look at their BBB rating and then use a competitor.,billyshaneguy,caviar-order-food-delivery,931355786,"{'id': 12824688, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-01-09T17:01:27Z'}"
1,True,"Great idea, long waits",2019-12-13 04:07:00,"Update  12/12/2019
Service is still very poor.

Update: 9/27/2019
Still using the service... same frustrations. Not sure why you can’t fix such a core problem.

———
OK, I get it. Friday nights are busy. But I'd really like to order from these guys without waiting 100-130 minutes. Or finding out after placing an order that the restaurant that is advertised has decided to not take anymore orders tonight.

Great idea, I just leave frustrated every time.",groovinsf,caviar-order-food-delivery,931355786,"{'id': 11024127, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-12-13T04:07:00Z'}"
